"","YEAR","NUMB_VEHC","CITY"
"23090",2018,2,"Boston"
"23091",2018,3,"Boston"
"23092",2018,2,"Boston"
"23093",2018,2,"Boston"
"23094",2018,2,"Boston"
"23095",2018,2,"Boston"
"23096",2018,2,"Boston"
"23097",2018,2,"Boston"
"23098",2018,2,"BOSTON"
"23099",2018,2,"Boston"
"23100",2018,2,"Boston"
"23101",2018,1,"Boston"
"23102",2018,2,"Boston"
"23103",2018,1,"Boston"
"23104",2018,2,"Boston"
"23105",2018,1,"Boston"
"23106",2018,2,"Boston"
"23107",2018,2,"Boston"
"23108",2018,2,"Boston"
"23109",2018,1,"Boston"
"23110",2018,3,"Boston"
"23111",2018,2,"Boston"
"23112",2018,2,"Boston"
"23113",2018,2,"Boston"
"23114",2018,2,"Boston"
"23115",2018,2,"Boston"
"23116",2018,2,"Boston"
"23117",2018,2,"Boston"
"23118",2018,2,"Boston"
"23119",2018,2,"Boston"
"23120",2018,2,"BOSTON"
"23121",2018,3,"Boston"
"23122",2018,2,"Boston"
"23123",2018,2,"Boston"
"23124",2018,1,"Boston"
"23125",2018,2,"Boston"
"23126",2018,2,"Boston"
"23127",2018,2,"Boston"
"23128",2018,2,"Boston"
"23129",2018,2,"Boston"
"23130",2018,6,"Boston"
"23131",2018,2,"Boston"
"23132",2018,2,"Boston"
"23133",2018,2,"Boston"
"23134",2018,2,"Boston"
"23135",2018,2,"Boston"
"23136",2018,2,"Boston"
"23137",2018,2,"Boston"
"23138",2018,2,"Boston"
"23139",2018,2,"Boston"
"23140",2018,2,"Boston"
"23141",2018,2,"Boston"
"23142",2018,3,"Boston"
"23143",2018,2,"Boston"
"23144",2018,2,"Boston"
"23145",2018,2,"Boston"
"23146",2018,2,"Boston"
"23147",2018,3,"Boston"
"23148",2018,2,"Boston"
"23149",2018,2,"Boston"
"23150",2018,3,"Boston"
"23151",2018,3,"Boston"
"23152",2018,3,"Boston"
"23153",2018,2,"Boston"
"23154",2018,3,"Boston"
"23155",2018,2,"Boston"
"23156",2018,2,"Boston"
"23157",2018,1,"Boston"
"23158",2018,1,"Boston"
"23159",2018,2,"Boston"
"23160",2018,1,"Boston"
"23161",2018,3,"Boston"
"23162",2018,1,"Boston"
"23163",2018,2,"Boston"
"23164",2018,2,"Boston"
"23165",2018,1,"Boston"
"23166",2018,2,"Boston"
"23167",2018,2,"Boston"
"23168",2018,3,"Boston"
"23169",2018,1,"Boston"
"23170",2018,2,"Boston"
"23171",2018,2,"Boston"
"23172",2018,2,"Boston"
"23173",2018,1,"Boston"
"23174",2018,2,"Boston"
"23175",2018,2,"BOSTON"
"23176",2018,2,"Boston"
"23177",2018,2,"Boston"
"23178",2018,3,"Boston"
"23179",2018,2,"Boston"
"23180",2018,1,"Boston"
"23181",2018,2,"Boston"
"23182",2018,2,"Boston"
"23183",2018,2,"Boston"
"23184",2018,2,"Boston"
"23185",2018,2,"BOSTON"
"23186",2018,2,"Boston"
"23187",2018,2,"Boston"
"23188",2018,1,"Boston"
"23189",2018,2,"Boston"
"23190",2018,1,"BOSTON"
"23191",2018,2,"Boston"
"23192",2018,1,"Boston"
"23193",2018,1,"Boston"
"23194",2018,1,"Boston"
"23195",2018,1,"Boston"
"23196",2018,1,"BOSTON"
"23197",2018,4,"Boston"
"23198",2018,1,"Boston"
"23199",2018,2,"Boston"
"23200",2018,2,"Boston"
"23201",2018,2,"Boston"
"23202",2018,2,"Boston"
"23203",2018,2,"Boston"
"23204",2018,2,"Boston"
"23205",2018,2,"Boston"
"23206",2018,2,"Boston"
"23207",2018,1,"Boston"
"23208",2018,2,"Boston"
"23209",2018,2,"Boston"
"23210",2018,1,"Boston"
"23211",2018,2,"Boston"
"23212",2018,2,"Boston"
"23213",2018,2,"Boston"
"23214",2018,2,"Boston"
"23215",2018,2,"Boston"
"23216",2018,2,"Boston"
"23217",2018,2,"Boston"
"23218",2018,2,"Boston"
"23219",2018,2,"Boston"
"23220",2018,3,"Boston"
"23221",2018,2,"Boston"
"23222",2018,3,"Boston"
"23223",2018,2,"Boston"
"23224",2018,2,"Boston"
"23225",2018,2,"Boston"
"23226",2018,1,"Boston"
"23227",2018,1,"Boston"
"23228",2018,2,"Boston"
"23229",2018,2,"Boston"
"23230",2018,2,"Boston"
"23231",2018,2,"Boston"
"23232",2018,2,"Boston"
"23233",2018,4,"Boston"
"23234",2018,2,"Boston"
"23235",2018,2,"Boston"
"23236",2018,2,"BOSTON"
"23237",2018,4,"Boston"
"23238",2018,3,"Boston"
"23239",2018,3,"Boston"
"23240",2018,2,"Boston"
"23241",2018,2,"Boston"
"23242",2018,1,"BOSTON"
"23243",2018,2,"Boston"
"23244",2018,1,"Boston"
"23245",2018,1,"Boston"
"23246",2018,1,"Boston"
"23247",2018,2,"Boston"
"23248",2018,2,"Boston"
"23249",2018,2,"Boston"
"23250",2018,1,"Boston"
"23251",2018,2,"Boston"
"23252",2018,2,"Boston"
"23253",2018,1,"Boston"
"23254",2018,2,"Boston"
"23255",2018,2,"Boston"
"23256",2018,2,"Boston"
"23257",2018,2,"Boston"
"23258",2018,1,"Boston"
"23259",2018,2,"Boston"
"23260",2018,2,"Boston"
"23261",2018,1,"Boston"
"23262",2018,3,"Boston"
"23263",2018,2,"Boston"
"23264",2018,2,"Boston"
"23265",2018,1,"Boston"
"23266",2018,2,"Boston"
"23267",2018,2,"Boston"
"23268",2018,2,"Boston"
"23269",2018,4,"Boston"
"23270",2018,2,"BOSTON"
"23271",2018,1,"Boston"
"23272",2018,4,"Boston"
"23273",2018,2,"Boston"
"23274",2018,1,"Boston"
"23275",2018,4,"Boston"
"23276",2018,2,"Boston"
"23277",2018,2,"Boston"
"23278",2018,4,"Boston"
"23279",2018,3,"BOSTON"
"23280",2018,1,"Boston"
"23281",2018,2,"Boston"
"23282",2018,1,"Boston"
"23283",2018,1,"Boston"
"23284",2018,2,"Boston"
"23285",2018,2,"Boston"
"23286",2018,2,"Boston"
"23287",2018,2,"Boston"
"23288",2018,7,"Boston"
"23289",2018,2,"Boston"
"23290",2018,2,"Boston"
"23291",2018,2,"Boston"
"23292",2018,2,"Boston"
"23293",2018,1,"Boston"
"23294",2018,1,"Boston"
"23295",2018,4,"Boston"
"23296",2018,2,"Boston"
"23297",2018,2,"Boston"
"23298",2018,2,"Boston"
"23299",2018,3,"Boston"
"23300",2018,1,"Boston"
"23301",2018,1,"Boston"
"23302",2018,2,"Boston"
"23303",2018,1,"Boston"
"23304",2018,2,"Boston"
"23305",2018,2,"BOSTON"
"23306",2018,2,"Boston"
"23307",2018,2,"Boston"
"23308",2018,2,"Boston"
"23309",2018,2,"Boston"
"23310",2018,1,"Boston"
"23311",2018,4,"Boston"
"23312",2018,2,"Boston"
"23313",2018,3,"Boston"
"23314",2018,2,"Boston"
"23315",2018,2,"Boston"
"23316",2018,1,"Boston"
"23317",2018,2,"Boston"
"23318",2018,2,"Boston"
"23319",2018,2,"Boston"
"23320",2018,1,"Boston"
"23321",2018,1,"Boston"
"23322",2018,3,"Boston"
"23323",2018,2,"Boston"
"23324",2018,2,"Boston"
"23325",2018,2,"Boston"
"23326",2018,2,"Boston"
"23327",2018,2,"Boston"
"23328",2018,1,"BOSTON"
"23329",2018,3,"Boston"
"23330",2018,1,"Boston"
"23331",2018,2,"Boston"
"23332",2018,3,"Boston"
"23333",2018,2,"Boston"
"23334",2018,2,"Boston"
"23335",2018,3,"Boston"
"23336",2018,2,"Boston"
"23337",2018,2,"Boston"
"23338",2018,2,"Boston"
"23339",2018,2,"Boston"
"23340",2018,2,"Boston"
"23341",2018,1,"Boston"
"23342",2018,2,"Boston"
"23343",2018,3,"Boston"
"23344",2018,2,"Boston"
"23345",2018,2,"Boston"
"23346",2018,2,"Boston"
"23347",2018,1,"Boston"
"23348",2018,1,"Boston"
"23349",2018,2,"Boston"
"23350",2018,2,"Boston"
"23351",2018,2,"Boston"
"23352",2018,2,"BOSTON"
"23353",2018,3,"Boston"
"23354",2018,2,"Boston"
"23355",2018,3,"Boston"
"23356",2018,1,"Boston"
"23357",2018,2,"Boston"
"23358",2018,2,"Boston"
"23359",2018,1,"Boston"
"23360",2018,6,"Boston"
"23361",2018,2,"Boston"
"23362",2018,3,"Boston"
"23363",2018,2,"Boston"
"23364",2018,2,"Boston"
"23365",2018,2,"Boston"
"23366",2018,2,"Boston"
"23367",2018,2,"BOSTON"
"23368",2018,2,"Boston"
"23369",2018,2,"Boston"
"23370",2018,2,"Boston"
"23371",2018,1,"Boston"
"23372",2018,2,"Boston"
"23373",2018,2,"Boston"
"23374",2018,2,"Boston"
"23375",2018,2,"Boston"
"23376",2018,3,"Boston"
"23377",2018,1,"Boston"
"23378",2018,1,"Boston"
"23379",2018,2,"BOSTON"
"23380",2018,2,"Boston"
"23381",2018,2,"Boston"
"23382",2018,2,"Boston"
"23383",2018,2,"Boston"
"23384",2018,2,"Boston"
"23385",2018,2,"Boston"
"23386",2018,2,"Boston"
"23387",2018,2,"Boston"
"23388",2018,1,"Boston"
"23389",2018,3,"Boston"
"23390",2018,2,"Boston"
"23391",2018,2,"Boston"
"23392",2018,2,"Boston"
"23393",2018,1,"Boston"
"23394",2018,1,"Boston"
"23395",2018,2,"Boston"
"23396",2018,2,"Boston"
"23397",2018,2,"Boston"
"23398",2018,1,"Boston"
"23399",2018,1,"Boston"
"23400",2018,2,"Boston"
"23401",2018,2,"Boston"
"23402",2018,2,"Boston"
"23403",2018,2,"Boston"
"23404",2018,3,"Boston"
"23405",2018,2,"Boston"
"23406",2018,3,"Boston"
"23407",2018,2,"Boston"
"23408",2018,3,"Boston"
"23409",2018,2,"Boston"
"23410",2018,1,"Boston"
"23411",2018,3,"BOSTON"
"23412",2018,4,"Boston"
"23413",2018,3,"Boston"
"23414",2018,2,"Boston"
"23415",2018,1,"Boston"
"23416",2018,2,"Boston"
"23417",2018,2,"Boston"
"23418",2018,4,"Boston"
"23419",2018,2,"Boston"
"23420",2018,1,"Boston"
"23421",2018,2,"Boston"
"23422",2018,3,"Boston"
"23423",2018,4,"Boston"
"23424",2018,2,"Boston"
"23425",2018,2,"Boston"
"23426",2018,2,"Boston"
"23427",2018,2,"Boston"
"23428",2018,3,"Boston"
"23429",2018,2,"Boston"
"23430",2018,2,"Boston"
"23431",2018,1,"BOSTON"
"23432",2018,2,"Boston"
"23433",2018,2,"Boston"
"23434",2018,1,"Boston"
"23435",2018,2,"Boston"
"23436",2018,2,"Boston"
"23437",2018,4,"Boston"
"23438",2018,2,"Boston"
"23439",2018,2,"Boston"
"23440",2018,2,"Boston"
"23441",2018,3,"Boston"
"23442",2018,2,"Boston"
"23443",2018,2,"Boston"
"23444",2018,2,"Boston"
"23445",2018,1,"Boston"
"23446",2018,2,"Boston"
"23447",2018,2,"Boston"
"23448",2018,1,"Boston"
"23449",2018,2,"Boston"
"23450",2018,2,"Boston"
"23451",2018,2,"Boston"
"23452",2018,2,"Boston"
"23453",2018,2,"Boston"
"23454",2018,2,"Boston"
"23455",2018,2,"Boston"
"23456",2018,2,"Boston"
"23457",2018,2,"Boston"
"23458",2018,2,"Boston"
"23459",2018,1,"Boston"
"23460",2018,3,"Boston"
"23461",2018,2,"Boston"
"23462",2018,2,"Boston"
"23463",2018,2,"Boston"
"23464",2018,1,"Boston"
"23465",2018,1,"Boston"
"23466",2018,2,"Boston"
"23467",2018,2,"Boston"
"23468",2018,3,"Boston"
"23469",2018,2,"Boston"
"23470",2018,1,"Boston"
"23471",2018,1,"Boston"
"23472",2018,1,"Boston"
"23473",2018,2,"Boston"
"23474",2018,1,"Boston"
"23475",2018,1,"Boston"
"23476",2018,2,"Boston"
"23477",2018,2,"Boston"
"23478",2018,1,"Boston"
"23479",2018,2,"Boston"
"23480",2018,2,"Boston"
"23481",2018,3,"Boston"
"23482",2018,2,"Boston"
"23483",2018,1,"Boston"
"23484",2018,2,"Boston"
"23485",2018,2,"Boston"
"23486",2018,4,"Boston"
"23487",2018,2,"Boston"
"23488",2018,2,"Boston"
"23489",2018,1,"Boston"
"23490",2018,3,"Boston"
"23491",2018,1,"Boston"
"23492",2018,2,"Boston"
"23493",2018,2,"Boston"
"23494",2018,2,"Boston"
"23495",2018,3,"Boston"
"23496",2018,2,"Boston"
"23497",2018,2,"Boston"
"23498",2018,3,"Boston"
"23499",2018,2,"Boston"
"23500",2018,2,"Boston"
"23501",2018,2,"Boston"
"23502",2018,2,"Boston"
"23503",2018,2,"Boston"
"23504",2018,2,"Boston"
"23505",2018,2,"Boston"
"23506",2018,1,"Boston"
"23507",2018,2,"Boston"
"23508",2018,2,"Boston"
"23509",2018,2,"Boston"
"23510",2018,1,"Boston"
"23511",2018,3,"Boston"
"23512",2018,2,"Boston"
"23513",2018,3,"Boston"
"23514",2018,2,"Boston"
"23515",2018,1,"Boston"
"23516",2018,3,"Boston"
"23517",2018,1,"Boston"
"23518",2018,2,"Boston"
"23519",2018,2,"Boston"
"23520",2018,3,"Boston"
"23521",2018,1,"Boston"
"23522",2018,2,"Boston"
"23523",2018,2,"Boston"
"23524",2018,2,"Boston"
"23525",2018,2,"Boston"
"23526",2018,1,"Boston"
"23527",2018,3,"Boston"
"23528",2018,1,"Boston"
"23529",2018,2,"Boston"
"23530",2018,2,"Boston"
"23531",2018,1,"Boston"
"23532",2018,2,"Boston"
"23533",2018,2,"Boston"
"23534",2018,2,"Boston"
"23535",2018,3,"Boston"
"23536",2018,2,"Boston"
"23537",2018,3,"Boston"
"23538",2018,2,"Boston"
"23539",2018,2,"Boston"
"23540",2018,8,"Boston"
"23541",2018,1,"Boston"
"23542",2018,1,"Boston"
"23543",2018,1,"Boston"
"23544",2018,1,"Boston"
"23545",2018,2,"Boston"
"23546",2018,2,"Boston"
"23547",2018,2,"Boston"
"23548",2018,2,"Boston"
"23549",2018,2,"Boston"
"23550",2018,2,"Boston"
"23551",2018,2,"Boston"
"23552",2018,4,"Boston"
"23553",2018,2,"Boston"
"23554",2018,3,"Boston"
"23555",2018,1,"Boston"
"23556",2018,2,"Boston"
"23557",2018,4,"Boston"
"23558",2018,3,"Boston"
"23559",2018,2,"Boston"
"23560",2018,1,"Boston"
"23561",2018,3,"Boston"
"23562",2018,2,"Boston"
"23563",2018,2,"BOSTON"
"23564",2018,2,"Boston"
"23565",2018,3,"Boston"
"23566",2018,1,"Boston"
"23567",2018,2,"Boston"
"23568",2018,2,"Boston"
"23569",2018,2,"Boston"
"23570",2018,2,"Boston"
"23571",2018,2,"Boston"
"23572",2018,3,"Boston"
"23573",2018,2,"Boston"
"23574",2018,2,"Boston"
"23575",2018,2,"Boston"
"23576",2018,2,"Boston"
"23577",2018,2,"Boston"
"23578",2018,2,"Boston"
"23579",2018,2,"Boston"
"23580",2018,2,"Boston"
"23581",2018,2,"Boston"
"23582",2018,3,"Boston"
"23583",2018,3,"Boston"
"23584",2018,2,"Boston"
"23585",2018,2,"Boston"
"23586",2018,3,"Boston"
"23587",2018,2,"Boston"
"23588",2018,2,"Boston"
"23589",2018,2,"Boston"
"23590",2018,2,"Boston"
"23591",2018,2,"Boston"
"23592",2018,2,"Boston"
"23593",2018,1,"Boston"
"23594",2018,1,"Boston"
"23595",2018,2,"Boston"
"23596",2018,2,"Boston"
"23597",2018,3,"Boston"
"23598",2018,3,"Boston"
"23599",2018,2,"Boston"
"23600",2018,2,"Boston"
"23601",2018,2,"Boston"
"23602",2018,2,"Boston"
"23603",2018,2,"Boston"
"23604",2018,2,"Boston"
"23605",2018,1,"Boston"
"23606",2018,1,"Boston"
"23607",2018,1,"Boston"
"23608",2018,1,"Boston"
"23609",2018,2,"Boston"
"23610",2018,2,"Boston"
"23611",2018,2,"Boston"
"23612",2018,2,"Boston"
"23613",2018,2,"Boston"
"23614",2018,2,"Boston"
"23615",2018,2,"Boston"
"23616",2018,1,"Boston"
"23617",2018,2,"Boston"
"23618",2018,1,"Boston"
"23619",2018,1,"Boston"
"23620",2018,2,"Boston"
"23621",2018,2,"Boston"
"23622",2018,3,"Boston"
"23623",2018,1,"Boston"
"23624",2018,4,"Boston"
"23625",2018,2,"Boston"
"23626",2018,2,"Boston"
"23627",2018,2,"Boston"
"23628",2018,2,"Boston"
"23629",2018,2,"Boston"
"23630",2018,2,"Boston"
"23631",2018,2,"Boston"
"23632",2018,3,"Boston"
"23633",2018,2,"BOSTON"
"23634",2018,4,"Boston"
"23635",2018,2,"Boston"
"23636",2018,2,"Boston"
"23637",2018,3,"Boston"
"23638",2018,2,"Boston"
"23639",2018,1,"Boston"
"23640",2018,1,"Boston"
"23641",2018,2,"Boston"
"23642",2018,2,"Boston"
"23643",2018,3,"Boston"
"23644",2018,2,"Boston"
"23645",2018,2,"Boston"
"23646",2018,2,"Boston"
"23647",2018,4,"Boston"
"23648",2018,3,"Boston"
"23649",2018,2,"Boston"
"23650",2018,3,"Boston"
"23651",2018,2,"Boston"
"23652",2018,2,"Boston"
"23653",2018,2,"Boston"
"23654",2018,2,"Boston"
"23655",2018,2,"Boston"
"23656",2018,3,"Boston"
"23657",2018,2,"Boston"
"23658",2018,2,"Boston"
"23659",2018,2,"Boston"
"23660",2018,1,"Boston"
"23661",2018,2,"Boston"
"23662",2018,2,"Boston"
"23663",2018,1,"Boston"
"23664",2018,2,"Boston"
"23665",2018,4,"Boston"
"23666",2018,3,"Boston"
"23667",2018,2,"Boston"
"23668",2018,2,"Boston"
"23669",2018,1,"Boston"
"23670",2018,2,"Boston"
"23671",2018,3,"Boston"
"23672",2018,2,"Boston"
"23673",2018,2,"Boston"
"23674",2018,3,"Boston"
"23675",2018,2,"Boston"
"23676",2018,2,"Boston"
"23677",2018,2,"Boston"
"23678",2018,1,"Boston"
"23679",2018,1,"Boston"
"23680",2018,2,"Boston"
"23681",2018,1,"Boston"
"23682",2018,2,"Boston"
"23683",2018,2,"Boston"
"23684",2018,1,"Boston"
"23685",2018,1,"Boston"
"23686",2018,1,"Boston"
"23687",2018,1,"Boston"
"23688",2018,1,"Boston"
"23689",2018,1,"Boston"
"23690",2018,2,"Boston"
"23691",2018,1,"Boston"
"23692",2018,1,"Boston"
"23693",2018,1,"Boston"
"23694",2018,2,"Boston"
"23695",2018,2,"Boston"
"23696",2018,2,"Boston"
"23697",2018,2,"Boston"
"23698",2018,2,"Boston"
"23699",2018,3,"Boston"
"23700",2018,3,"Boston"
"23701",2018,2,"Boston"
"23702",2018,2,"Boston"
"23703",2018,2,"Boston"
"23704",2018,2,"Boston"
"23705",2018,2,"Boston"
"23706",2018,2,"Boston"
"23707",2018,3,"Boston"
"23708",2018,2,"Boston"
"23709",2018,2,"Boston"
"23710",2018,2,"Boston"
"23711",2018,2,"Boston"
"23712",2018,2,"Boston"
"23713",2018,2,"BOSTON"
"23714",2018,1,"Boston"
"23715",2018,2,"Boston"
"23716",2018,2,"Boston"
"23717",2018,1,"Boston"
"23718",2018,1,"Boston"
"23719",2018,2,"Boston"
"23720",2018,2,"Boston"
"23721",2018,3,"Boston"
"23722",2018,1,"Boston"
"23723",2018,1,"Boston"
"23724",2018,2,"Boston"
"23725",2018,2,"Boston"
"23726",2018,2,"Boston"
"23727",2018,2,"Boston"
"23728",2018,2,"Boston"
"23729",2018,2,"Boston"
"23730",2018,2,"Boston"
"23731",2018,2,"Boston"
"23732",2018,2,"Boston"
"23733",2018,2,"Boston"
"23734",2018,2,"Boston"
"23735",2018,2,"Boston"
"23736",2018,2,"Boston"
"23737",2018,1,"Boston"
"23738",2018,2,"Boston"
"23739",2018,2,"Boston"
"23740",2018,2,"Boston"
"23741",2018,2,"Boston"
"23742",2018,2,"Boston"
"23743",2018,2,"Boston"
"23744",2018,2,"Boston"
"23745",2018,3,"Boston"
"23746",2018,3,"Boston"
"23747",2018,2,"Boston"
"23748",2018,2,"Boston"
"23749",2018,2,"Boston"
"23750",2018,2,"Boston"
"23751",2018,1,"Boston"
"23752",2018,2,"Boston"
"23753",2018,1,"Boston"
"23754",2018,2,"Boston"
"23755",2018,3,"Boston"
"23756",2018,1,"Boston"
"23757",2018,1,"Boston"
"23758",2018,2,"Boston"
"23759",2018,2,"Boston"
"23760",2018,3,"Boston"
"23761",2018,2,"Boston"
"23762",2018,2,"Boston"
"23763",2018,2,"BOSTON"
"23764",2018,2,"Boston"
"23765",2018,2,"Boston"
"23766",2018,3,"Boston"
"23767",2018,2,"Boston"
"23768",2018,2,"Boston"
"23769",2018,3,"Boston"
"23770",2018,2,"Boston"
"23771",2018,2,"Boston"
"23772",2018,2,"Boston"
"23773",2018,3,"Boston"
"23774",2018,2,"Boston"
"23775",2018,2,"Boston"
"23776",2018,3,"Boston"
"23777",2018,1,"Boston"
"23778",2018,2,"Boston"
"23779",2018,2,"Boston"
"23780",2018,3,"Boston"
"23781",2018,2,"Boston"
"23782",2018,2,"Boston"
"23783",2018,2,"Boston"
"23784",2018,3,"Boston"
"23785",2018,2,"Boston"
"23786",2018,2,"Boston"
"23787",2018,2,"Boston"
"23788",2018,2,"Boston"
"23789",2018,2,"Boston"
"23790",2018,2,"Boston"
"23791",2018,2,"Boston"
"23792",2018,1,"Boston"
"23793",2018,2,"Boston"
"23794",2018,2,"Boston"
"23795",2018,2,"Boston"
"23796",2018,2,"Boston"
"23797",2018,2,"Boston"
"23798",2018,2,"Boston"
"23799",2018,3,"Boston"
"23800",2018,2,"Boston"
"23801",2018,2,"Boston"
"23802",2018,2,"Boston"
"23803",2018,2,"Boston"
"23804",2018,2,"Boston"
"23805",2018,2,"BOSTON"
"23806",2018,4,"Boston"
"23807",2018,3,"Boston"
"23808",2018,3,"Boston"
"23809",2018,2,"Boston"
"23810",2018,2,"Boston"
"23811",2018,6,"Boston"
"23812",2018,2,"Boston"
"23813",2018,2,"Boston"
"23814",2018,2,"BOSTON"
"23815",2018,3,"Boston"
"23816",2018,2,"Boston"
"23817",2018,1,"Boston"
"23818",2018,2,"Boston"
"23819",2018,2,"Boston"
"23820",2018,2,"Boston"
"23821",2018,2,"Boston"
"23822",2018,1,"Boston"
"23823",2018,1,"Boston"
"23824",2018,4,"Boston"
"23825",2018,2,"Boston"
"23826",2018,2,"Boston"
"23827",2018,2,"Boston"
"23828",2018,1,"Boston"
"23829",2018,2,"Boston"
"23830",2018,2,"Boston"
"23831",2018,2,"Boston"
"23832",2018,1,"Boston"
"23833",2018,2,"Boston"
"23834",2018,2,"Boston"
"23835",2018,2,"Boston"
"23836",2018,1,"Boston"
"23837",2018,1,"Boston"
"23838",2018,2,"Boston"
"23839",2018,2,"Boston"
"23840",2018,2,"Boston"
"23841",2018,2,"Boston"
"23842",2018,1,"Boston"
"23843",2018,3,"Boston"
"23844",2018,2,"Boston"
"23845",2018,2,"Boston"
"23846",2018,2,"BOSTON"
"23847",2018,2,"Boston"
"23848",2018,4,"Boston"
"23849",2018,2,"Boston"
"23850",2018,2,"Boston"
"23851",2018,1,"Boston"
"23852",2018,3,"Boston"
"23853",2018,4,"Boston"
"23854",2018,2,"Boston"
"23855",2018,2,"Boston"
"23856",2018,2,"Boston"
"23857",2018,2,"Boston"
"23858",2018,3,"Boston"
"23859",2018,3,"Boston"
"23860",2018,1,"Boston"
"23861",2018,2,"Boston"
"23862",2018,1,"Boston"
"23863",2018,2,"Boston"
"23864",2018,3,"Boston"
"23865",2018,2,"Boston"
"23866",2018,2,"Boston"
"23867",2018,2,"Boston"
"23868",2018,1,"Boston"
"23869",2018,3,"Boston"
"23870",2018,2,"Boston"
"23871",2018,2,"Boston"
"23872",2018,2,"Boston"
"23873",2018,2,"Boston"
"23874",2018,2,"Boston"
"23875",2018,2,"Boston"
"23876",2018,2,"Boston"
"23877",2018,2,"Boston"
"23878",2018,3,"Boston"
"23879",2018,1,"Boston"
"23880",2018,2,"Boston"
"23881",2018,2,"Boston"
"23882",2018,2,"Boston"
"23883",2018,1,"Boston"
"23884",2018,2,"Boston"
"23885",2018,2,"Boston"
"23886",2018,2,"Boston"
"23887",2018,2,"Boston"
"23888",2018,2,"Boston"
"23889",2018,2,"Boston"
"23890",2018,2,"Boston"
"23891",2018,2,"Boston"
"23892",2018,2,"Boston"
"23893",2018,2,"Boston"
"23894",2018,3,"Boston"
"23895",2018,2,"Boston"
"23896",2018,2,"Boston"
"23897",2018,1,"BOSTON"
"23898",2018,1,"Boston"
"23899",2018,1,"Boston"
"23900",2018,2,"Boston"
"23901",2018,2,"Boston"
"23902",2018,2,"Boston"
"23903",2018,2,"Boston"
"23904",2018,2,"Boston"
"23905",2018,3,"BOSTON"
"23906",2018,3,"Boston"
"23907",2018,1,"Boston"
"23908",2018,2,"Boston"
"23909",2018,2,"Boston"
"23910",2018,3,"BOSTON"
"23911",2018,3,"Boston"
"23912",2018,2,"Boston"
"23913",2018,4,"Boston"
"23914",2018,3,"Boston"
"23915",2018,1,"Boston"
"23916",2018,2,"Boston"
"23917",2018,2,"Boston"
"23918",2018,1,"Boston"
"23919",2018,3,"Boston"
"23920",2018,1,"Boston"
"23921",2018,2,"Boston"
"23922",2018,2,"Boston"
"23923",2018,3,"Boston"
"23924",2018,2,"Boston"
"23925",2018,2,"Boston"
"23926",2018,2,"Boston"
"23927",2018,3,"Boston"
"23928",2018,2,"Boston"
"23929",2018,1,"Boston"
"23930",2018,2,"Boston"
"23931",2018,2,"Boston"
"23932",2018,2,"Boston"
"23933",2018,2,"Boston"
"23934",2018,2,"Boston"
"23935",2018,1,"BOSTON"
"23936",2018,2,"Boston"
"23937",2018,2,"Boston"
"23938",2018,1,"Boston"
"23939",2018,3,"Boston"
"23940",2018,1,"Boston"
"23941",2018,1,"Boston"
"23942",2018,1,"Boston"
"23943",2018,1,"Boston"
"23944",2018,1,"Boston"
"23945",2018,2,"Boston"
"23946",2018,2,"Boston"
"23947",2018,2,"Boston"
"23948",2018,2,"Boston"
"23949",2018,2,"Boston"
"23950",2018,2,"Boston"
"23951",2018,2,"Boston"
"23952",2018,2,"Boston"
"23953",2018,4,"Boston"
"23954",2018,2,"Boston"
"23955",2018,2,"Boston"
"23956",2018,2,"Boston"
"23957",2018,1,"Boston"
"23958",2018,1,"Boston"
"23959",2018,1,"Boston"
"23960",2018,1,"Boston"
"23961",2018,1,"Boston"
"23962",2018,1,"Boston"
"23963",2018,2,"Boston"
"23964",2018,2,"Boston"
"23965",2018,2,"Boston"
"23966",2018,2,"Boston"
"23967",2018,1,"Boston"
"23968",2018,2,"Boston"
"23969",2018,2,"Boston"
"23970",2018,2,"Boston"
"23971",2018,2,"Boston"
"23972",2018,2,"Boston"
"23973",2018,2,"Boston"
"23974",2018,2,"Boston"
"23975",2018,1,"Boston"
"23976",2018,2,"Boston"
"23977",2018,2,"Boston"
"23978",2018,1,"Boston"
"23979",2018,4,"Boston"
"23980",2018,4,"Boston"
"23981",2018,2,"Boston"
"23982",2018,3,"Boston"
"23983",2018,1,"Boston"
"23984",2018,2,"Boston"
"23985",2018,2,"Boston"
"23986",2018,2,"Boston"
"23987",2018,4,"Boston"
"23988",2018,3,"Boston"
"23989",2018,5,"Boston"
"23990",2018,1,"Boston"
"23991",2018,3,"Boston"
"23992",2018,1,"Boston"
"23993",2018,2,"Boston"
"23994",2018,2,"Boston"
"23995",2018,2,"Boston"
"23996",2018,2,"Boston"
"23997",2018,1,"Boston"
"23998",2018,2,"Boston"
"23999",2018,2,"Boston"
"24000",2018,2,"Boston"
"24001",2018,2,"Boston"
"24002",2018,3,"Boston"
"24003",2018,3,"Boston"
"24004",2018,3,"Boston"
"24005",2018,1,"Boston"
"24006",2018,1,"Boston"
"24007",2018,2,"Boston"
"24008",2018,2,"Boston"
"24009",2018,2,"Boston"
"24010",2018,2,"Boston"
"24011",2018,2,"Boston"
"24012",2018,2,"BOSTON"
"24013",2018,2,"Boston"
"24014",2018,2,"Boston"
"24015",2018,2,"Boston"
"24016",2018,2,"Boston"
"24017",2018,1,"Boston"
